cust_id,Classificação Atual,deals group on wpp?,tipo_link,link Whatsapp,group_id,group_name,monitorado,device
151613737,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HtJECzzhkosKvFQP7ikHJo,120363378903402879@g.us,PROMOS DO RAFA - Magalu | Amazon | Mercado Livre e Shopee.,Não,
151885557,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EVaIsW6fpGQLxq6JvEhPeI,120363300079054927@g.us,Ofertas Ninjas 24,Não,
172902052,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VbBdHaXDDmFOwpEd5u0f,120363418735996273@newsletter,HUB das Ofertas,Não,
180066235,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DC0femVBH6D0wtzKcg5kkX,120363405174119462@g.us,PromoLets - Grupo 30 🛍️🛒,Não,
183440224,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DZuh869CxDv8cfpiMdwJvx,120363405527121425@g.us,⚫ VICIADOS EM DESCONTOS 58 ⚫,Não,
184149549,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Cu4GqW4TxMO5P68NhWoQte,553498139991-1539743197@g.us,Madrugão das Ofertas 16,Não,
185995823,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/FeqLgpkYkswKNiABW6r91T,120363310740735131@g.us,PROMOS DO DIA #4,Não,
186339147,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JV3kAkEMI6m9KgOvI4Tfwg,120363418717715040@g.us,Promoções de Peças e ferramentas de ar condicionado no mercado livre aliexpress e shoope,Não,
187270170,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CgPQPrd0TgnDvJlvObrT40,120363199428135007@g.us,Top Ofertas,Não,
192318860,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/IqOhCWsphe40HPdp3SyJ98,120363343512191789@g.us,#8 Promos da Lígia ,Não,
193433190,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CC5pqDTkbMb9Jru18wDtBB,120363403514564265@g.us,CUPONS MERCADO LIVRE & SHOPEE - Kéthy 🚨,Não,
195263497,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/ISAIUVowjcwFXMVXXDuXKv,120363200451219547@g.us,Motorhome Artesanal - Construir & Viajar & Viver a Vida!,Não,
198417628,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FFH5yeS4TAOEPgx7CiNYif,120363304750414934@g.us,Achados da Gabby #26,Não,
199596020,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GHuF501Ikyu1P1cZzAcD9l,5518981703390-1544469531@g.us,PROMOS COM BRUNA 🩷 14,Não,
205028015,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Fspc3uykwrOKs5wDwPvsSW,553498946400-1628023390@g.us,Achadinhos Excelentes 8,Não,
211158953,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GDcfFc0eAMVCXwexm4Cxqu,120363406598224335@g.us,Best Promos BR #15,Não,
211875855,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Dnfo8RV1xR67QqXU7Gjs7z,120363190229692119@g.us,Promo do Marcão #1,Não,
213618896,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Vb67Pq2D38CJBD35Bb0f,PREENCHER,PC DO RAFA OFERTAS,Não,
214872957,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/I4rxvecT03O4u7c6fDFtfd,120363402397372326@g.us,Links queridinhos - Onde Você Comprou Camila,Não,
224168003,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/F6TKjMctLNzCLfjsuH2L6h,120363419045113030@g.us,PROMOS DA DAY GRUPO 50🛍️,Não,
232876240,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/G3VAWq1I67MGOB99WSPQsZ,120363403550740822@g.us,#14 Promoções Especialista Utilitário,Não,
234320014,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Go8bPK7JPO4BAHLJUMC4NG,120363420966015434@g.us,#5 Promoções Para Homens,Não,
238471146,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KNKw7EZNadrK0rFxvYnO0u,120363205270613720@g.us,aki promoções - 91,Não,
239133648,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HnC08HiyHfC1PzNrubCETN,120363401904672253@g.us,✨ OFERTAS/DESCONTOS 2 ✨,Não,
241322914,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GnNd6Ywc9H1LT7umESssV2,120363025177482647@g.us,👶🏻 PromoBaby | 28,Não,
241645688,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaawatuAjPXDmHQKs90V,120363284669443638@newsletter,🏷 DIG OFERTAS 💰,Não,
245178092,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EWm3OYgq5zW2FIq2ZcfMEb,120363418984190995@g.us,Ofertas do Luan 👑 #01,Não,
255626570,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/DFy5njg0UpoFLynFwrJvI9,120363403259717990@g.us,UPdesconta - 14,Não,
256041945,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Ex64pTyvGje40Rgp4SF9I7,120363400715449263@g.us,🔥 InfoBR Promoções ,Não,
257207451,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EABVRCtu79KFE4r69pPcgl,120363409605904448@g.us,#30 Achados Online VIP B1,Não,
261766502,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EXd6dfZbz9YAT9ZF6kWk5b,120363304919833427@g.us,PROMO 101 🧜🏼‍♀️🛍️💘,Não,
261918389,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CbmwqR7d3nfJzr6lFGUieM,120363346833599296@g.us,Black Ofertas,Não,
269337304,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/LL1XyZFwLv86vMMLjJBKpQ,555499666147-1632617653@g.us,Amiga Compra! 63,Não,
277875863,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/KyYARrmP91U4zeJVSCsWMr,120363418425133809@g.us,PROMOÇÕES DO DIA #22🏠 •  @homedeamiga,Não,
280333191,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CN22mi5ELvh5v44Zd2NVdj,120363407572236669@g.us,PROMOÇÕES DO DIA ✨️ #34 - @promochique_,Não,
286235056,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/LnB57KFgiEs5pUBlS0bHMS,120363352774962268@g.us,🔥Ofertas - Análise Inteligente,Não,
288720773,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HJQvYUWasgx3Pht0vBnjnk,120363156960081455@g.us,MaisBaratoTodoDia & Omundodepromos 5,Não,
297819181,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Imsz2h3c3pw335M4sHlxR3,120363176519770632@g.us,Promoçõesdajuh,Não,
308454102,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/D0g8rY47fEP7GruDUabCIv,120363405012556171@g.us,SEPHORA E + ✨🛍️ 10,Não,
311285776,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FOYNbQ7TWQ8FKiKHGIkuir,5519994916888-1562798770@g.us,🛒|BIG OFERTAS VIP|🛒3⃣7⃣,Não,
337625387,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/ER49hutRTcoItf3IEfYKHx,558293033682-1630619662@g.us,Achadinhos4you 5,Não,
338747893,B2B,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Vb6W60JFsn0ejCWAdG0y,120363419511205572@newsletter,ACHADOS E PROMOÇÕES | DENI 🛒🤑,Não,
341004914,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BgePWI8jh5H6bnju4DKlGn,120363402374120841@g.us,PROMOS POR FLÁVIA 16,Não,
350081684,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/DA2ad5cNWwDBXWCbaabzCK,120363406593106000@g.us,achadinhos ML 22,Não,
377046315,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/IdZy2ftZLXK2RCvulPH8YL,120363421722651627@g.us,Nossa Casa Ofertas 🏡#09,Não,
389626545,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FN604YumZfKFQRzJAwWXcU,120363416624629947@g.us,9- Promoções Enxoval de Bebê e Mamãe 🤰🏻👶🏻,Não,
408274567,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Db4BoPO9UqOKZkIx59xKiT,120363400056890494@g.us,PROMO 35 💗,Não,
420553279,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Kr80Ou7XFH10qXrY1Ig4UH,120363247657372700@g.us,PROMO DA MARYA 27 🛍️💖🥳,Não,
448250295,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GbdkHTyBqRm9zeMfi4sqfB,120363221021006092@g.us,PROMO DA MILLA 4,Não,
470806864,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/ED3SWc4c1ZT2oeACRALSiI,120363221966674705@g.us,Promo de Rica 🛍️ #8,Não,
472977261,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Vb7utobJZg44EknmPF40,120363423131915233@newsletter,Sucumba Promo 🏷️🎮  - Games e Tech,Não,
485945401,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaWVGkQ9sBI7w45PlA0I,120363265032291915@newsletter,PROMOÇÕES DE LIVROS - LBF 📚,Não,
491946853,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KQ9OtbZHybcFHclxBfWKNJ,120363403256567455@g.us,🚨🔥 PROMOS DO DIA #10,Não,
494747629,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FjCNPuE1a3NDfq8a9myFiu,120363423981490216@g.us,16. Achadinhos da Laila,Não,
494870480,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VbAUms0FnSzAUxuxs02v,120363420270158464@newsletter,OFERTAS GERAIS - Iago 🛒,Não,
512825537,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JhFn4frwWGC5aVLkBKHUK9,120363170923045249@g.us,Caça Descontos 100,Não,
516957832,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HYbGYZwto0WLF66w9FCoZd,553185581917-1624221838@g.us,SEJA MAIS ECONÔMICO 18,Não,
526807890,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FI9ry983RG4GC4NVWBCuaV,120363332734613961@g.us,GRUPO VIP ACHADINHOS #1,Não,
527607504,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029ValCIl1J3jv1mQhrn03U,120363320899835012@newsletter,🥇ACHADOS FORA DA CURVA🥇,Não,
529542790,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Ix2dQHmytlDAo0xn1N3JTt,120363359399094990@g.us,Promos da Thau #6,Não,
538152142,Bronze,Tem grupo,Canal,https://whatsapp.com/channel/0029Vb49XPAG3R3mQ6iGcR31,120363410514024112@newsletter,Diquinhas girl 🎀 (cupons | promoções | achadinhos),Não,
553485627,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Vb7MI9130LKU1XnXZ80x,120363423739408021@newsletter,Glow Up Masculino 💥,Não,
609644801,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EsRQwMuKWgq09An8gWyenZ,120363425636544111@g.us,PROMOÇÕES DO DIA #22 ✨,Não,
619686179,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/IT6HDR0ZbVJ6GDQBibNlw5,120363404546811043@g.us,Cupons e Promoções Oficina do Teste ✅,Não,
643684687,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FYkz2q6mEonA9PTxtynSFk,5519995744519-1566639968@g.us,💥1️⃣ BIGPROMO 💱,Não,
651524151,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/IN9ryaFxvclGarqRX2O1sA,120363408115856353@g.us,CASAMENTO NA PROMO #42,Não,
659377853,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/LtVi2TdNFB05Tx1hK6iXMh,120363404950890683@g.us,Odeio Pagar Caro 21,Não,
660834219,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GgByzxRkMhGCjrrsnCVkG7,120363406077155516@g.us,🛍️🛒 SulStore Achadinhos #4,Não,
669879050,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DeU4WsgR0ejA1kpWDcm38Y,120363192577257896@g.us,🔥 Ofertas Shopee + Mercado Livre,Não,
673851790,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HKSRI59R4M70RcRR4e4Rsq,120363328795243544@g.us,PROMO 126🧜🏼‍♀️💘🛍️,Não,
757367286,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BDa3E4Tu0UHFIejC7qPtig,120363266907209595@g.us,PROMO DA LARI | 34 🛍️✨,Não,
1045329161,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HjDUX15mdheERY1YBcNS7t,120363377717402969@g.us,PROMOS DO DIA #14,Não,
1051711586,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EpVQngxFANvCUpo2BxIV2R,120363144195697420@g.us,PROMOS 🛍️ @mildicasdamay,Não,
1114585317,Gold,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VbBJP9aDzgTBmNHBd62p,120363421932149025@newsletter,Bench Promos - Cupons e Promoções,Não,
1131148365,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Ht02cqI5AesIMNWMiZz0oR,553191813564-1634173628@g.us,Promoções 12 💖,Não,
1167640603,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HSvq7CwCckBC3dmH3BZyNU,120363423614701784@g.us,PROMOS DA GI 🏠 #15,Não,
1212259006,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/LjEObbfiOqsHPfUY02iKCp,120363399367182198@g.us,Samara | Promos Enxoval #16  🏠✨,Não,
1228150632,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HLMGZS4t8Al65DGfwDGHUw,120363404317439868@g.us,PROMOS DAS IRMÃS 33 ✨,Não,
1231254149,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/FM5hHHAWUoq0Bcwb7pu1r0,120363405351615126@g.us,TênisLinks 104 🔗,Não,
1282155962,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DmxglF40thWBUnTSAxgq9m,5519983242609-1623983977@g.us,A Divulgadora - 07,Não,
1336224488,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GqfDG6hsQxmCdjvQsR8FJu,120363406058713550@g.us,Achados360 #6,Não,
1377796369,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DADEt0cXpGb43qPrHOezyk,120363345454653037@g.us,OFERTAS da Achadinhos_loversdicas🛍️,Não,
1380412961,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/D8rLrIU5xAp2blnDomK8ns,120363029421457596@g.us,Importa Hardware PC Tech,Não,
1381379875,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/FadvbIyKZYHFtTouuRvoF1,120363414771546024@g.us,Home de Ofertas ✨🏠 | #9,Não,
1381583566,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DXBvkZJkQLdBQpxymvWKSG,120363027468121202@g.us,🔥 OFERTA SECRETA VIP 🔥,Não,
1396932291,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Lb2QR1yZDzG6rQMbFnafuf,120363045116629526@g.us,SNAKE PROMOS 2 🐍,Não,
1423311190,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DJn4xRwMmMBEOVF896hHap,120363023713724854@g.us,Ofertão do Vinil 🔥,Não,
1424070748,Gold,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VbBZEOzCcW4qg3agqr1H,120363420585774210@newsletter,La Promotion - Promoções,Não,
1425333968,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Vb1TKZf8F2pB4GPS532f,120363383599514532@newsletter,Boletando Geral - Todas as Ofertas,Não,
1430584463,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/LKHSrKcR1bC8h6VLIX0ajW,120363421187277514@g.us,ACHADO NA PROMO 6,Não,
1433928862,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DLG8MNYMbQvGe7Pw5kvQRV,120363404347940642@g.us,Indicações Sinceras,Não,
1434918733,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/JuukyCT5JhVDTxK51mxacg,553499518171-1588775215@g.us,Promodetudo 28 B06,Não,
1440823950,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FZrN7heaxV2An8cVqgxtkO,120363042203458688@g.us,3- Ofertas Imperdíveis 🔥,Não,
1441074384,Bronze,Tem grupo,Canal,https://whatsapp.com/channel/0029VaC6WTZIiRoqme2jp528,120363188419528367@newsletter,SDM LINKS 🔗👟,Não,
1446956733,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DSeLEmy3Ccg2cQIQu0PZIg,556182202458-1623964747@g.us,Achadinhos da Pri 6,Não,
1452102353,Bronze,Tem grupo,Canal,https://whatsapp.com/channel/0029Va6L9zc5kg75OpwQIB40,120363183771275749@newsletter,Bugadão Promoções,Não,
1453199461,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Jrz3HOFXT0H2nuezw9Cswt,120363426227643517@g.us,Indiquei Descontos “Dia a Dia” #4,Não,
1457499617,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BldsA8t1jugFH9GUR9ynr4,5521995300350-1625519005@g.us,👑 CHEFE DAS PROMOS 5️⃣,Não,
1457548566,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Hnap0dOKbtAFnvGqKpE8lP,120363416794587701@g.us,Melhores Eletrônicos 🚨,Não,
1461583629,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/FgIwCEwfro2IXCDmtEjvJs,120363023269469410@g.us,🛍💥 TEM PROMÔ 1️⃣4️⃣8️⃣,Não,
1462250546,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/Kp58AjGuGduIgHcpfQFU2s,120363023609752718@g.us,Top Ofertas BabyKids 29,Não,
1469910364,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/KLkAjqEvGJT3K5qLbBac1a,120363044953698232@g.us,Clube do Presidente 36,Não,
1473563772,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/Bo1SAlQJh0Y4MAUTiqvhsC,120363352288581435@g.us,Urubu das promoções #86,Não,
1477767000,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BgG8vfFpH374vIsjAtPDsc,120363048156000295@g.us,A Rainha das Promoções 53,Não,
1481291340,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HYUvyfS1Q4bEKoym7TxfyD,558481775555-1606101617@g.us,🟠 PINCEI OFERTAS | 060,Não,
1481531398,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KgFPQY1VUNF6uXfXnhM3Gp,558581746959-1601494410@g.us,Px Promoções‼️2️⃣2️⃣,Não,
1485438702,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/EE7EJQXIkzt1WowgImHE45,120363418492178723@g.us,CMV News #54,Não,
1490703847,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/BB1mrpzPqTXAVpmQRDrfKz,120363026957550925@g.us,Ela Compra  05 🛒✨,Não,
1494770433,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/FxZcar1tnaHJq25QpDxHHP,120363400798898923@g.us,1️⃣9️⃣ GabPromo_ 🔥,Não,
1495326565,B2B,Tem grupo,Grupo,https://chat.whatsapp.com/LS4ZZQNWUUVA81RB6MeNmA,120363026480031823@g.us,PromodaCaren 5 🔒,Não,
1497443964,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EEiuubOHou3FiTT9WJaZt3,120363422581214841@g.us,CUPONS E PROMOÇÕES- OFICINA GARAGEM 💸,Não,
1514602500,Gold,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaJ2uGWIyPtLxL4oOk2x,120363218329088384@newsletter,PromoDica,Não,
1530928799,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/Edx7gxnd36u1gJvPfvNThG,120363403434849439@g.us,OlhadaPromos #26,Não,
1542380813,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/E6EqRSUMskDIDummw00C0b,120363024169437390@g.us,Promos na Hora 18,Não,
1578049413,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/IEi2MYmLZ5a6QcSCZ5Y1M5,5511973925868-1504552175@g.us,Ofertas da China 16,Não,
1590840544,Bronze,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VakWGDv8fewvwsJpqa2t,120363318611211845@newsletter,OFERTAS DA HORA,Não,
1613964777,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DtFr340RdJJBW98IvUSTDp,120363426413430000@g.us,🔥 PRS PROMOÇÕES 12,Não,
1701871528,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/KEK1ClD82QdBvqyzSDD5T2,120363405053615060@g.us,Promos do Dia #253 @espiadeofertinhas,Não,
1756402797,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HEi2otzaI1E8NVJDxyFBNo,120363039175634581@g.us,Promos da Ju 26,Não,
1782346872,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/BjnYWx0iQwPH0vVXzGG3rJ,120363400112068133@g.us,OFERTAS DO DIA #29,Não,
1798042044,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/Ki9h2E9kDrXIsb0SZL6iCE,120363419310810326@g.us,PROMOS DA LÊ 🫶🏻🏠 - #48,Não,
1862563279,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HYulKnK4ytA61ivue8FoIT,120363303377968990@g.us,tánoDescontinho | 030,Não,
1890922253,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HOsOsxKFrkv0bjvG26nIfP,120363316065015191@g.us,🎮 [PromoHype] Ofertas em Games #14,Não,
1933798586,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/FzMNOSoIWYrJz25vJHDgip,120363404427091170@g.us,Comunidade Marcenaria Afetiva,Não,
1951744105,Silver,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Vb5lrZB7DAWxJcM7qW04,PREENCHER,Poison Promos,Não,
1998255005,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GVUWBgF7FuXJKk480I9kUo,120363318743080677@g.us,achadasso | 008,Não,
2009130689,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HkdTMTpvm9QIBQsTQ85ypb,120363027275460421@g.us,G4 PROMOÇÃO KIDS BRASIL,Não,
2015096198,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/K5HtbGLRfzUL2UeMEUPdZy,120363242927912020@g.us,GRUPO VIP - RJESSI #16,Não,
2016904512,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GZ1nIEWq2nlCRXhOI0jcA0,120363400652487082@g.us,PEÇAS E ACESSÓRIOS MERCADO LIVRE JEEP FIAT RAM GRUPO 2,Não,
2128299586,Gold,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VbAtYjO6WaKkdJjKCn1J,120363421658691410@newsletter,Clube De Cupons Do Esser,Não,
2200130866,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GtdiSUOSiWZLxvygZs2tcq,120363397676403150@g.us,Desconto Família 🎟️ [12],Não,
2202505476,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/Lu6p0iKzBQbAjkwdvmlti6,120363039019103776@g.us,AFNETO OFERTAS # 35,Não,
2204331964,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/BiJLq6Eh4NEDpi3UVHC6O5,120363423998933221@g.us,Tralha do Dia Ofertas 38,Não,
2248551244,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JLKetC3VWipD3XeSp78KNn,120363419560029615@g.us,GRUPÃO MUQUIRANAS#20,Não,
2345017244,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/CLCR1gbm93vFzDwWOMUu4k,120363406925557915@g.us,@pegar.promo #159,Não,
2355030132,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/LhGgg1x4E2gKBphZk4VSpc,120363403155767426@g.us,Promo Fitness | 11,Não,
2357360325,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CkFoSNZVHcfEkpeQA64UH4,120363401165861041@g.us,🙉🚀 Guru das Promoções,Não,
2389628095,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/JTKzEHVcVTS9UkeSjT52nz,120363405096487482@g.us,Ofcpromo Ofertas #69,Não,
2419513435,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/FZ4w6rzpRqD6JWpNriLNgk,120363417291950474@g.us,@migas.economizam #74,Não,
2428615837,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/HyJRrl4amfuK5GKakOeysK,120363342285229964@g.us,MESDEPROMO #3,Não,
2444397966,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/EwSp5TKoMts50ZkgHfnZGj,120363420374537039@g.us,Promos da Mila #10,Não,
2457362902,Silver,Tem grupo,Grupo,https://chat.whatsapp.com/BrTfpsUm78ZH6I1MhgecSb,120363423754236451@g.us,PROMOS DE BROTHER 91,Não,
2479047723,Gold,Tem grupo,Canal,https://www.whatsapp.com/channel/0029Va9UKX32P59fGYWPEH1j,120363181602471460@newsletter,Nerd CUPONS,Não,
2529067622,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/DV3Rn5oN3kw6Qv87gnbdXX,120363422237902383@g.us,ROCHA PROMOS #17,Não,
2530242411,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/D9t5iB6M8kxCZI0jx919Cr,554191669128-1634856408@g.us,Promocasinha GD28 💚,Não,
2553619058,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/JHb9jx2Avdu1D9z9y7ND26,120363407289766032@g.us,Promoção @biancapazetti #4,Não,
2569994453,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/F1EqeIgsyTKHG93NurxjT0,120363419290893074@g.us,OlhadaPromos #38,Não,
2582600349,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/GR7KiJXmmXQ4pSImXTlwTk,120363420336310614@g.us,🧡Lucrei com a Clau🧡 Cupons secretos descontos bugs e achadinhos #4,Não,
2689238731,Gold,Tem grupo,Grupo,https://chat.whatsapp.com/Ex6a7F8fpZ4EZKZQrIQf1O,120363423103218578@g.us,🔥 PRS PROMOÇÕES 11,Não,
2953203570,Bronze,Tem grupo,Grupo,https://chat.whatsapp.com/CRUTXI70ye28HMr7WFxPLU,120363028772177908@g.us,PROMOS DAY 124,Não,
2958637361,Silver,Tem grupo,Canal,https://www.whatsapp.com/channel/0029VaWYh1TICVfpfbzDNH2v,120363264719037215@newsletter,DESCONTÃO DA VEINHA,Não,
