aff_if,class_atual,tipo_link,link,id,name
1380412961,Bronze,Grupo,https://chat.whatsapp.com/D8rLrIU5xAp2blnDomK8ns,120363029421457596@g.us,Importa Hardware PC Tech
1381379875,Silver,Grupo,https://chat.whatsapp.com/FadvbIyKZYHFtTouuRvoF1,120363414771546024@g.us,Home de Ofertas ✨🏠 | #9
1381583566,Bronze,Grupo,https://chat.whatsapp.com/DXBvkZJkQLdBQpxymvWKSG,120363027468121202@g.us,🔥 OFERTA SECRETA VIP 🔥
1396932291,Bronze,Grupo,https://chat.whatsapp.com/Lb2QR1yZDzG6rQMbFnafuf,120363045116629526@g.us,SNAKE PROMOS 2 🐍
1423311190,Bronze,Grupo,https://chat.whatsapp.com/DJn4xRwMmMBEOVF896hHap,120363023713724854@g.us,Ofertão do Vinil 🔥
1424070748,Gold,Canal,https://www.whatsapp.com/channel/0029VbBZEOzCcW4qg3agqr1H,120363420585774210@newsletter,La Promotion - Promoções
1425333968,Bronze,Canal,https://www.whatsapp.com/channel/0029Vb1TKZf8F2pB4GPS532f,120363383599514532@newsletter,Boletando Geral - Todas as Ofertas
1430584463,Bronze,Grupo,https://chat.whatsapp.com/LKHSrKcR1bC8h6VLIX0ajW,120363421187277514@g.us,ACHADO NA PROMO 6
1433928862,Bronze,Grupo,https://chat.whatsapp.com/DLG8MNYMbQvGe7Pw5kvQRV,120363404347940642@g.us,Indicações Sinceras
1434918733,Gold,Grupo,https://chat.whatsapp.com/JuukyCT5JhVDTxK51mxacg,553499518171-1588775215@g.us,Promodetudo 28 B06
1440823950,Bronze,Grupo,https://chat.whatsapp.com/FZrN7heaxV2An8cVqgxtkO,120363042203458688@g.us,3- Ofertas Imperdíveis 🔥
1441074384,Bronze,Canal,https://whatsapp.com/channel/0029VaC6WTZIiRoqme2jp528,120363188419528367@newsletter,SDM LINKS 🔗👟
1446956733,Bronze,Grupo,https://chat.whatsapp.com/DSeLEmy3Ccg2cQIQu0PZIg,556182202458-1623964747@g.us,Achadinhos da Pri 6
1452102353,Bronze,Canal,https://whatsapp.com/channel/0029Va6L9zc5kg75OpwQIB40,120363183771275749@newsletter,Bugadão Promoções
1453199461,Bronze,Grupo,https://chat.whatsapp.com/Jrz3HOFXT0H2nuezw9Cswt,120363426227643517@g.us,Indiquei Descontos “Dia a Dia” #4
1457499617,Bronze,Grupo,https://chat.whatsapp.com/BldsA8t1jugFH9GUR9ynr4,5521995300350-1625519005@g.us,👑 CHEFE DAS PROMOS 5️⃣
1457548566,Silver,Grupo,https://chat.whatsapp.com/Hnap0dOKbtAFnvGqKpE8lP,120363416794587701@g.us,Melhores Eletrônicos 🚨
1461583629,Gold,Grupo,https://chat.whatsapp.com/FgIwCEwfro2IXCDmtEjvJs,120363023269469410@g.us,🛍💥 TEM PROMÔ 1️⃣4️⃣8️⃣
1462250546,Bronze,Grupo,https://chat.whatsapp.com/Kp58AjGuGduIgHcpfQFU2s,120363023609752718@g.us,Top Ofertas BabyKids 29
1469910364,Gold,Grupo,https://chat.whatsapp.com/KLkAjqEvGJT3K5qLbBac1a,120363044953698232@g.us,Clube do Presidente 36
1473563772,Gold,Grupo,https://chat.whatsapp.com/Bo1SAlQJh0Y4MAUTiqvhsC,120363352288581435@g.us,Urubu das promoções #86
1477767000,Bronze,Grupo,https://chat.whatsapp.com/BgG8vfFpH374vIsjAtPDsc,120363048156000295@g.us,A Rainha das Promoções 53
1481291340,Bronze,Grupo,https://chat.whatsapp.com/HYUvyfS1Q4bEKoym7TxfyD,558481775555-1606101617@g.us,🟠 PINCEI OFERTAS | 060
1481531398,Bronze,Grupo,https://chat.whatsapp.com/KgFPQY1VUNF6uXfXnhM3Gp,558581746959-1601494410@g.us,Px Promoções‼️2️⃣2️⃣
1485438702,Silver,Grupo,https://chat.whatsapp.com/EE7EJQXIkzt1WowgImHE45,120363418492178723@g.us,CMV News #54
1490703847,Bronze,Grupo,https://chat.whatsapp.com/BB1mrpzPqTXAVpmQRDrfKz,120363026957550925@g.us,Ela Compra  05 🛒✨
1494770433,Silver,Grupo,https://chat.whatsapp.com/FxZcar1tnaHJq25QpDxHHP,120363400798898923@g.us,1️⃣9️⃣ GabPromo_ 🔥
1495326565,B2B,Grupo,https://chat.whatsapp.com/LS4ZZQNWUUVA81RB6MeNmA,120363026480031823@g.us,PromodaCaren 5 🔒
1497443964,Bronze,Grupo,https://chat.whatsapp.com/EEiuubOHou3FiTT9WJaZt3,120363422581214841@g.us,CUPONS E PROMOÇÕES- OFICINA GARAGEM 💸
1514602500,Gold,Canal,https://www.whatsapp.com/channel/0029VaJ2uGWIyPtLxL4oOk2x,120363218329088384@newsletter,PromoDica
1530928799,Gold,Grupo,https://chat.whatsapp.com/Edx7gxnd36u1gJvPfvNThG,120363403434849439@g.us,OlhadaPromos #26
1542380813,Bronze,Grupo,https://chat.whatsapp.com/E6EqRSUMskDIDummw00C0b,120363024169437390@g.us,Promos na Hora 18
1578049413,Bronze,Grupo,https://chat.whatsapp.com/IEi2MYmLZ5a6QcSCZ5Y1M5,5511973925868-1504552175@g.us,Ofertas da China 16
1590840544,Bronze,Canal,https://www.whatsapp.com/channel/0029VakWGDv8fewvwsJpqa2t,120363318611211845@newsletter,OFERTAS DA HORA
1613964777,Bronze,Grupo,https://chat.whatsapp.com/DtFr340RdJJBW98IvUSTDp,120363426413430000@g.us,🔥 PRS PROMOÇÕES 12
1701871528,Bronze,Grupo,https://chat.whatsapp.com/KEK1ClD82QdBvqyzSDD5T2,120363405053615060@g.us,Promos do Dia #253 @espiadeofertinhas
1756402797,Bronze,Grupo,https://chat.whatsapp.com/HEi2otzaI1E8NVJDxyFBNo,120363039175634581@g.us,Promos da Ju 26
1782346872,Silver,Grupo,https://chat.whatsapp.com/BjnYWx0iQwPH0vVXzGG3rJ,120363400112068133@g.us,OFERTAS DO DIA #29
1798042044,Gold,Grupo,https://chat.whatsapp.com/Ki9h2E9kDrXIsb0SZL6iCE,120363419310810326@g.us,PROMOS DA LÊ 🫶🏻🏠 - #48
1862563279,Bronze,Grupo,https://chat.whatsapp.com/HYulKnK4ytA61ivue8FoIT,120363303377968990@g.us,tánoDescontinho | 030
1890922253,Bronze,Grupo,https://chat.whatsapp.com/HOsOsxKFrkv0bjvG26nIfP,120363316065015191@g.us,🎮 [PromoHype] Ofertas em Games #14
1933798586,Bronze,Grupo,https://chat.whatsapp.com/FzMNOSoIWYrJz25vJHDgip,120363404427091170@g.us,Comunidade Marcenaria Afetiva
1951744105,Silver,Canal,https://www.whatsapp.com/channel/0029Vb5lrZB7DAWxJcM7qW04,PREENCHER,Poison Promos
1998255005,Bronze,Grupo,https://chat.whatsapp.com/GVUWBgF7FuXJKk480I9kUo,120363318743080677@g.us,achadasso | 008
2009130689,Bronze,Grupo,https://chat.whatsapp.com/HkdTMTpvm9QIBQsTQ85ypb,120363027275460421@g.us,G4 PROMOÇÃO KIDS BRASIL
2015096198,Bronze,Grupo,https://chat.whatsapp.com/K5HtbGLRfzUL2UeMEUPdZy,120363242927912020@g.us,GRUPO VIP - RJESSI #16
2016904512,Bronze,Grupo,https://chat.whatsapp.com/GZ1nIEWq2nlCRXhOI0jcA0,120363400652487082@g.us,PEÇAS E ACESSÓRIOS MERCADO LIVRE JEEP FIAT RAM GRUPO 2
2128299586,Gold,Canal,https://www.whatsapp.com/channel/0029VbAtYjO6WaKkdJjKCn1J,120363421658691410@newsletter,Clube De Cupons Do Esser
2200130866,Bronze,Grupo,https://chat.whatsapp.com/GtdiSUOSiWZLxvygZs2tcq,120363397676403150@g.us,Desconto Família 🎟️ [12]
2202505476,Silver,Grupo,https://chat.whatsapp.com/Lu6p0iKzBQbAjkwdvmlti6,120363039019103776@g.us,AFNETO OFERTAS # 35
2204331964,Gold,Grupo,https://chat.whatsapp.com/BiJLq6Eh4NEDpi3UVHC6O5,120363423998933221@g.us,Tralha do Dia Ofertas 38
2248551244,Bronze,Grupo,https://chat.whatsapp.com/JLKetC3VWipD3XeSp78KNn,120363419560029615@g.us,GRUPÃO MUQUIRANAS#20
2345017244,Gold,Grupo,https://chat.whatsapp.com/CLCR1gbm93vFzDwWOMUu4k,120363406925557915@g.us,@pegar.promo #159
2355030132,Silver,Grupo,https://chat.whatsapp.com/LhGgg1x4E2gKBphZk4VSpc,120363403155767426@g.us,Promo Fitness | 11
2357360325,Bronze,Grupo,https://chat.whatsapp.com/CkFoSNZVHcfEkpeQA64UH4,120363401165861041@g.us,🙉🚀 Guru das Promoções
2389628095,Gold,Grupo,https://chat.whatsapp.com/JTKzEHVcVTS9UkeSjT52nz,120363405096487482@g.us,Ofcpromo Ofertas #69
2419513435,Gold,Grupo,https://chat.whatsapp.com/FZ4w6rzpRqD6JWpNriLNgk,120363417291950474@g.us,@migas.economizam #74
2428615837,Bronze,Grupo,https://chat.whatsapp.com/HyJRrl4amfuK5GKakOeysK,120363342285229964@g.us,MESDEPROMO #3
2444397966,Bronze,Grupo,https://chat.whatsapp.com/EwSp5TKoMts50ZkgHfnZGj,120363420374537039@g.us,Promos da Mila #10
2457362902,Silver,Grupo,https://chat.whatsapp.com/BrTfpsUm78ZH6I1MhgecSb,120363423754236451@g.us,PROMOS DE BROTHER 91
2479047723,Gold,Canal,https://www.whatsapp.com/channel/0029Va9UKX32P59fGYWPEH1j,120363181602471460@newsletter,Nerd CUPONS
2529067622,Bronze,Grupo,https://chat.whatsapp.com/DV3Rn5oN3kw6Qv87gnbdXX,120363422237902383@g.us,ROCHA PROMOS #17
2530242411,Gold,Grupo,https://chat.whatsapp.com/D9t5iB6M8kxCZI0jx919Cr,554191669128-1634856408@g.us,Promocasinha GD28 💚
2553619058,Bronze,Grupo,https://chat.whatsapp.com/JHb9jx2Avdu1D9z9y7ND26,120363407289766032@g.us,Promoção @biancapazetti #4
2569994453,Gold,Grupo,https://chat.whatsapp.com/F1EqeIgsyTKHG93NurxjT0,120363419290893074@g.us,OlhadaPromos #38
2582600349,Bronze,Grupo,https://chat.whatsapp.com/GR7KiJXmmXQ4pSImXTlwTk,120363420336310614@g.us,🧡Lucrei com a Clau🧡 Cupons secretos | descontos bugs e achadinhos #4
2689238731,Gold,Grupo,https://chat.whatsapp.com/Ex6a7F8fpZ4EZKZQrIQf1O,120363423103218578@g.us,🔥 PRS PROMOÇÕES 11
2953203570,Bronze,Grupo,https://chat.whatsapp.com/CRUTXI70ye28HMr7WFxPLU,120363028772177908@g.us,PROMOS DAY 124
2958637361,Silver,Canal,https://www.whatsapp.com/channel/0029VaWYh1TICVfpfbzDNH2v,120363264719037215@newsletter,DESCONTÃO DA VEINHA
