ID,Affiliate_segment,Afiiliate_Username,Tier,KAM Lead,KAM
1433012143,Content | Cross,quecriativo,Bronze,Thales Rimoli,Nina Adler
110018205,Content | Cross,ofertinha,Bronze,Thales Rimoli,Nina Adler
1862563279,Content | Cross,tanodescontinho,Bronze,Thales Rimoli,Nina Adler
213618896,Content | Cross,aqle6195875,Bronze,Thales Rimoli,Nina Adler
92297909,Content | Cross,razer12,Bronze,Thales Rimoli,Nina Adler
1998255005,Content | Cross,achadasso,Bronze,Thales Rimoli,Nina Adler
1936498525,Content | Cross,gabindica,Bronze,Thales Rimoli,Nina Adler
280333191,Content | C&I + F&H,milenasacramento35,Silver,Thales Rimoli,Carli Vasconcelos
477371754,Content | C&I + F&H,portal_refrigeracao,Bronze,Thales Rimoli,Pedro Herrera
627245178,Content | TE & HE,brcdigital,Bronze,Thales Rimoli,Pedro Herrera
420277922,Creator,ana.paulabarbosasc,Creator,Caroline Marion Poveslo,
314582462,Content | C&I + F&H,renatattorrentes,Bronze,Thales Rimoli,Pedro Herrera
271356022,Content | C&I + F&H,monetizacaodevideos,Bronze,Thales Rimoli,Pedro Herrera
66404218,Content | C&I + F&H,guinaajp,Bronze,Thales Rimoli,Pedro Herrera
286551778,Content | C&I + F&H,wellitonbraun,Bronze,Thales Rimoli,Pedro Herrera
129459602,Content | C&I + F&H,isadorafilipiack,Bronze,Thales Rimoli,Pedro Herrera
199372032,Content | C&I + F&H,maraamorim166,Bronze,Thales Rimoli,Pedro Herrera
135771137,Content | C&I + F&H,manoel,Bronze,Thales Rimoli,Pedro Herrera
2240848136,Content | C&I + F&H,cl20250129170032,Bronze,Thales Rimoli,Pedro Herrera
2697350057,Content | C&I + F&H,ofertasvizinha,Silver,Thales Rimoli,Carli Vasconcelos
229821630,Content | C&I + F&H,libertytgp,Bronze,Thales Rimoli,Pedro Herrera
2472950551,Content | C&I + F&H,compras1500,Bronze,Thales Rimoli,Pedro Herrera
1550052320,Content | C&I + F&H,avisadesconto,Silver,Thales Rimoli,Carli Vasconcelos
173454411,Content | C&I + F&H,lufa6650321,Bronze,Thales Rimoli,Pedro Herrera
1752757746,Content | C&I + F&H,comprinhasdecasa,Bronze,Thales Rimoli,Pedro Herrera
81075199,Content | C&I + F&H,talita,Bronze,Thales Rimoli,Pedro Herrera
54685868,Content | C&I + F&H,Luciana,Bronze,Thales Rimoli,Pedro Herrera
98661101,Content | C&I + F&H,monetizacaodevideos,Silver,Thales Rimoli,Priscila Marques
400289450,Content | C&I + F&H,ferramentasemacao,Bronze,Thales Rimoli,Pedro Herrera
1801206015,Content | C&I + F&H,meajudanaescolha,Bronze,Thales Rimoli,Pedro Herrera
120316316,Content | C&I + F&H,vhmaker,Bronze,Thales Rimoli,Pedro Herrera
51597294,Content | C&I + F&H,cadeirasdeescritorio,Bronze,Thales Rimoli,Pedro Herrera
186825611,Content | Other,reva5382872,Bronze,Thales Rimoli,Pedro Herrera
391449605,Content | Other,bema5006435,Silver,Thales Rimoli,Priscila Marques
194918152,Content | Other,fellippemassi,Bronze,Thales Rimoli,Pedro Herrera
141701236,Content | Other,alarmefacil,Bronze,Thales Rimoli,Pedro Herrera
198037158,Content | Other,gasa4115481,Silver,Thales Rimoli,Carli Vasconcelos
103593513,Content | Other,rebouasisaac,Silver,Thales Rimoli,Carli Vasconcelos
215942175,Content | LifeStyle,belu9482971,Bronze,Thales Rimoli,Pedro Herrera
232876749,Content | Other,evolon,Silver,Thales Rimoli,Priscila Marques
70129489,Content | Other,araujogeorge79,Bronze,Thales Rimoli,Pedro Herrera
773801672,Content | Other,jamilys,Bronze,Thales Rimoli,Pedro Herrera
2958637361,Content | Other,i20251031112841,Bronze,Thales Rimoli,Pedro Herrera
116499627,Content | Other,douglasfavieri,Bronze,Thales Rimoli,Pedro Herrera
2595529889,Content | TE & HE,maykegarbonew,Diamond,Lucas Vesterman,Alexandre Garcia
1342859483,Content | TE & HE,abelhando,Gold,Lucas Vesterman,Rodrigo Nogi
1370750164,Content | TE & HE,switchxz,Gold,Lucas Vesterman,Alexandre Garcia
678610452,Content | TE & HE,samuelf3lipe,Silver,Thales Rimoli,Leonardo Santos
76331531,Content | TE & HE,especialistaemti,Silver,Thales Rimoli,Leonardo Santos
1365706499,Content | TE & HE,peperaio,Silver,Thales Rimoli,Leonardo Santos
1453452471,Content | TE & HE,Daniel Reenlsober,Gold,Lucas Vesterman,Rodrigo Nogi
1231808348,Content | TE & HE,gesiel,Gold,Lucas Vesterman,Rodrigo Nogi
521028663,Content | TE & HE,promotecgames,Silver,Thales Rimoli,Leonardo Santos
1422846329,Content | TE & HE,coelhonojapo,Gold,Lucas Vesterman,Rodrigo Nogi
1375138586,Content | TE & HE,Canaljptech,Gold,Lucas Vesterman,Rodrigo Nogi
1366151811,Content | TE & HE,pcdofafa,Silver,Thales Rimoli,Leonardo Santos
798617488,Content | TE & HE,Fraguas84,Gold,Lucas Vesterman,Rodrigo Nogi
268850426,Content | TE & HE,jeffrecomenda,Gold,Lucas Vesterman,Rodrigo Nogi
1207675246,Content | TE & HE,canalrodrigomoreira,Gold,Lucas Vesterman,Rodrigo Nogi
1185718745,Content | TE & HE,ofertasgamer,Gold,Lucas Vesterman,Alexandre Garcia
1451916544,Content | TE & HE,tosemkit,Silver,Thales Rimoli,Leonardo Santos
199199140,Content | TE & HE,techbr,Gold,Lucas Vesterman,Rodrigo Nogi
1231576803,Content | TE & HE,inovaleo,Silver,Thales Rimoli,Leonardo Santos
1387667693,Content | TE & HE,descontoemgames,Gold,Lucas Vesterman,Alexandre Garcia
1249172900,Content | TE & HE,tttech,Silver,Thales Rimoli,Leonardo Santos
1406524799,Content | TE & HE,Toptech,Gold,Lucas Vesterman,Rodrigo Nogi
1787797281,Content | TE & HE,dcd05,Gold,Lucas Vesterman,Rodrigo Nogi
379432988,Content | TE & HE,pmempdigitais,Bronze,Thales Rimoli,Vitor Almeida
547239300,Content | TE & HE,d6news,Silver,Thales Rimoli,Leonardo Santos
189307190,Content | TE & HE,Igor,Silver,Thales Rimoli,Leonardo Santos
1365722169,Content | TE & HE,pachecoltda,Bronze,Thales Rimoli,Vitor Almeida
1369622787,Content | Cross,uduluiz,Silver,Thales Rimoli,Carli Vasconcelos
1433577301,Content | TE & HE,promotom,Silver,Thales Rimoli,Leonardo Santos
1692585264,Content | TE & HE,fesi20240220132906,Silver,Thales Rimoli,Leonardo Santos
2199888578,Content | Cross,Patrick,Gold,Lucas Vesterman,Rodrigo Nogi
1885573171,Content | TE & HE,talkpcx,Silver,Thales Rimoli,Priscila Marques
182127937,Content | TE & HE,TD SERVICOS DIGITAIS LTDA,Silver,Thales Rimoli,Leonardo Santos
498902543,Content | TE & HE,gpcrpromo,Bronze,Thales Rimoli,Vitor Almeida
2427191885,Content | TE & HE,Wesley,Bronze,Thales Rimoli,Vitor Almeida
1365511504,Content | TE & HE,geekloko,Bronze,Thales Rimoli,Vitor Almeida
1712874783,Content | TE & HE,nerddeplantao,Silver,Thales Rimoli,Leonardo Santos
1416008866,Content | TE & HE,superconsumer23,Silver,Thales Rimoli,Leonardo Santos
776246463,Content | TE & HE,lucasbenevides,Bronze,Thales Rimoli,Vitor Almeida
134739278,Content | TE & HE,cmdias,Bronze,Thales Rimoli,Vitor Almeida
1078580092,Content | Cross,cupomonline,Silver,Thales Rimoli,Carli Vasconcelos
1230973601,Content | TE & HE,maxdicas,Bronze,Thales Rimoli,Vitor Almeida
1477441758,Content | TE & HE,meuplaystation,Bronze,Thales Rimoli,Vitor Almeida
1343085375,Content | TE & HE,felps,Silver,Thales Rimoli,Leonardo Santos
1251879558,Content | TE & HE,qualnotebook,Silver,Thales Rimoli,Leonardo Santos
268300847,Content | TE & HE,matheuskise,Silver,Thales Rimoli,Leonardo Santos
1365959356,Content | TE & HE,adrenalinemc,Bronze,Thales Rimoli,Vitor Almeida
1231082308,Content | TE & HE,m3midia,Bronze,Thales Rimoli,Vitor Almeida
1161200505,Content | TE & HE,mastertechjr,Silver,Thales Rimoli,Leonardo Santos
1342941619,Content | TE & HE,tecvariedades,Silver,Thales Rimoli,Leonardo Santos
202022997,Content | TE & HE,technatela,Silver,Thales Rimoli,Priscila Marques
1383038146,Content | TE & HE,iskandarsouza,Bronze,Thales Rimoli,Vitor Almeida
1381562962,Content | TE & HE,hardtec,Bronze,Thales Rimoli,Vitor Almeida
1426514854,Content | TE & HE,canalrssv,Bronze,Thales Rimoli,Vitor Almeida
2487802727,Content | TE & HE,pm20250610223237,Bronze,Thales Rimoli,Vitor Almeida
1159690723,Content | TE & HE,techmelhores,Silver,Thales Rimoli,Leonardo Santos
138261262,Content | TE & HE,tecnan,Silver,Thales Rimoli,Leonardo Santos
2698563936,Content | Cross,gl20250917111331,Gold,Lucas Vesterman,Alexandre Garcia
1427776750,Content | TE & HE,leotecnodia,Bronze,Thales Rimoli,Vitor Almeida
2563386886,Content | TE & HE,toptech,Bronze,Thales Rimoli,Vitor Almeida
1156310262,Content | Cross,sddescontos,Gold,Lucas Vesterman,Alexandre Garcia
1457441247,Content | Cross,cupons,Silver,Thales Rimoli,Priscila Marques
2417416990,Content | Cross,passageirodeprimeira,Bronze,Thales Rimoli,Nina Adler
1457548527,Content | Cross,sydescontinho,Bronze,Thales Rimoli,Nina Adler
251645009,Content | C&I + F&H,novosprodutos,Bronze,Thales Rimoli,Nina Adler
1531640488,Content | Cross,promobabykidsonlne,Bronze,Thales Rimoli,Nina Adler
1224327239,Content | LifeStyle,cardosohenrique20230309120708,Silver,Thales Rimoli,Priscila Marques
152436288,Content | Cross,gugaaprova,Silver,Thales Rimoli,Priscila Marques
495016443,Content | Cross,ofertasgeek,Gold,Lucas Vesterman,Alexandre Garcia
1947955373,Content | LifeStyle,guerradealsfit,Gold,Lucas Vesterman,Rodrigo Nogi
216487808,Content | LifeStyle,Salminus Fishing,Bronze,Thales Rimoli,Nina Adler
286249876,Content | LifeStyle,acheinapromo,Silver,Thales Rimoli,Priscila Marques
1425545713,Content | Cross,wolfpromos,Silver,Thales Rimoli,Priscila Marques
1478707361,Content | LifeStyle,marciavascouto,Silver,Thales Rimoli,Priscila Marques
1435262807,Content | Cross,tudonapromo,Silver,Thales Rimoli,Priscila Marques
1494770433,Content | Cross,gabpromo,Silver,Thales Rimoli,Priscila Marques
1447393059,Content | LifeStyle,rainha,Bronze,Thales Rimoli,Nina Adler
196205822,Content | LifeStyle,driisantiago,Bronze,Thales Rimoli,Nina Adler
618183409,Content | Cross,achadosdaccarol,Bronze,Thales Rimoli,Nina Adler
149518102,Content | Cross,bizudaspromocoes,Gold,Lucas Vesterman,Alexandre Garcia
1485438702,Content | Cross,promocoespremium,Bronze,Thales Rimoli,Nina Adler
1438016577,Content | Cross,promocoesdahoraofc,Bronze,Thales Rimoli,Nina Adler
1422595957,Content | Cross,boletandoofertas,Silver,Thales Rimoli,Priscila Marques
1455887437,Content | Cross,aquitempechincha,Silver,Thales Rimoli,Priscila Marques
129772863,Content | Cross,rayzaserri,Bronze,Thales Rimoli,Nina Adler
246606087,Content | Cross,donnadescontos,Silver,Thales Rimoli,Priscila Marques
1453179131,Content | Cross,topdescontosoficial,Silver,Thales Rimoli,Priscila Marques
2716163380,Content | Cross,dogpromo,Silver,Thales Rimoli,Priscila Marques
1468107040,Content | Cross,gafanhotoapp,Bronze,Thales Rimoli,Nina Adler
1291850544,Content | Cross,compreibarato,Bronze,Thales Rimoli,Nina Adler
2313173800,Content | Cross,ofertinhasecia,Silver,Thales Rimoli,Priscila Marques
4621837,Content | LifeStyle,achadinhoscomcarol,Silver,Thales Rimoli,Priscila Marques
340577258,Content | Cross,sabrinaclara89,Bronze,Thales Rimoli,Nina Adler
193597038,Content | Cross,alertacupons,Silver,Thales Rimoli,Priscila Marques
1241344300,Content | Cross,precinnnn,Bronze,Thales Rimoli,Nina Adler
1485217446,Content | Cross,promoon,Silver,Thales Rimoli,Priscila Marques
1442794904,Content | Cross,Economizanderson,Silver,Thales Rimoli,Priscila Marques
1391252882,Content | Cross,temdetudotchelo,Silver,Thales Rimoli,Priscila Marques
2202505476,Content | TE & HE,afneto_ofertas,Silver,Thales Rimoli,Priscila Marques
165269796,Content | Cross,felipericardo,Silver,Thales Rimoli,Priscila Marques
1173888746,Content | LifeStyle,babicunha,Bronze,Thales Rimoli,Nina Adler
2046114897,Content | Cross,fadadoscupons,Silver,Thales Rimoli,Priscila Marques
92792646,Content | Cross,samuelcout,Silver,Thales Rimoli,Priscila Marques
133467538,Content | Cross,mcsp,Gold,Lucas Vesterman,Rodrigo Nogi
74339904,Content | Cross,empoderado,Bronze,Thales Rimoli,Nina Adler
506619983,Content | Cross,j.efinhocg,Silver,Thales Rimoli,Priscila Marques
2221972417,Content | LifeStyle,pv20250120175912,Silver,Thales Rimoli,Priscila Marques
200355621,Content | Cross,ultreyamarketing,Gold,Lucas Vesterman,Alexandre Garcia
271562467,Content | Cross,apromoperfeitaofc,Bronze,Thales Rimoli,Nina Adler
323819368,Content | Cross,alupa,Gold,Lucas Vesterman,Rodrigo Nogi
255626570,Content | Cross,updesconto,Gold,Lucas Vesterman,Alexandre Garcia
1738465308,Content | Cross,promodaluh,Silver,Thales Rimoli,Priscila Marques
382194202,Content | Cross,igor,Bronze,Thales Rimoli,Nina Adler
2457362902,Content | LifeStyle,promosdebrother,Gold,Lucas Vesterman,Rodrigo Nogi
1896897919,Content | Cross,correqtabaratinho,Silver,Thales Rimoli,Priscila Marques
8964710,Content | Cross,upofertas,Bronze,Thales Rimoli,Nina Adler
224396924,Content | Cross,promo10,Bronze,Thales Rimoli,Nina Adler
33840664,Content | Cross,gatry,Bronze,Thales Rimoli,Nina Adler
802143494,Content | TE & HE,topvip,Bronze,Thales Rimoli,Nina Adler
19468151,Content | LifeStyle,andregrondini,Gold,Lucas Vesterman,Alexandre Garcia
402250878,Content | LifeStyle,promocoesdemamae,Silver,Thales Rimoli,Leonardo Santos
281170132,Content | LifeStyle,machomoda,Silver,Thales Rimoli,Leonardo Santos
1565324511,Content | LifeStyle,ritualdoskincare,Bronze,Thales Rimoli,Nina Adler
1089018457,Content | Cross,ofertinhas,Silver,Thales Rimoli,Carli Vasconcelos
154221658,Content | LifeStyle,apromoperfeita,Bronze,Thales Rimoli,Nina Adler
1039612355,Content | LifeStyle,higorrabeloperfumes,Bronze,Thales Rimoli,Nina Adler
1439548649,Content | Cross,promolojas,Bronze,Thales Rimoli,Nina Adler
1062207010,Content | LifeStyle,railanerailane20230705133414,Bronze,Thales Rimoli,Nina Adler
130560433,Content | LifeStyle,achadinhosdeamigass,Bronze,Thales Rimoli,Nina Adler
1454301449,Content | LifeStyle,carolaine_moreira,Bronze,Thales Rimoli,Nina Adler
1577887940,Content | LifeStyle,apromomen,Bronze,Thales Rimoli,Nina Adler
1493086612,Content | LifeStyle,carolainydrumond,Bronze,Thales Rimoli,Pedro Herrera
1433483327,Content | LifeStyle,promosdenat,Bronze,Thales Rimoli,Nina Adler
678670377,Content | LifeStyle,fofocadepromo,Bronze,Thales Rimoli,Pedro Herrera
2355030132,Content | LifeStyle,lcupons,Gold,Lucas Vesterman,Alexandre Garcia
1629748942,Content | LifeStyle,achadosdamag,Bronze,Thales Rimoli,Nina Adler
1833043019,Content | C&I + F&H,achadinhosdaabia,Silver,Thales Rimoli,Carli Vasconcelos
749072374,Content | LifeStyle,stellamedeirosa,Silver,Thales Rimoli,Leonardo Santos
2018031282,Content | LifeStyle,descontinhodemamae,Gold,Lucas Vesterman,Rodrigo Nogi
1799164964,Content | LifeStyle,anabeltrandicas,Bronze,Thales Rimoli,Nina Adler
508791975,Content | LifeStyle,queridoquerido,Bronze,Thales Rimoli,Pedro Herrera
1711897713,Content | LifeStyle,bigr20240305130819,Bronze,Thales Rimoli,Pedro Herrera
6454024,Content | LifeStyle,mamaeeconomica,Bronze,Thales Rimoli,Nina Adler
1428348382,Content | LifeStyle,promosdaheydi,Bronze,Thales Rimoli,Nina Adler
1116916668,Content | LifeStyle,compartilhandopromoo,Bronze,Thales Rimoli,Pedro Herrera
1273009574,Content | LifeStyle,organizavoce,Bronze,Thales Rimoli,Pedro Herrera
1231254149,Content | LifeStyle,tenislinks,Bronze,Thales Rimoli,Pedro Herrera
1000721580,Content | LifeStyle,gatasdegrife,Bronze,Thales Rimoli,Nina Adler
2296094924,Content | LifeStyle,dudufernandes,Gold,Lucas Vesterman,Alexandre Garcia
1436537652,Content | LifeStyle,clubebabypromos,Bronze,Thales Rimoli,Pedro Herrera
200159850,Content | LifeStyle,diariodapromo,Bronze,Thales Rimoli,Pedro Herrera
2901295274,Content | LifeStyle,achadosdaraina,Silver,Thales Rimoli,Leonardo Santos
192108822,Content | LifeStyle,ghlu3940964,Silver,Thales Rimoli,Leonardo Santos
261766502,Content | LifeStyle,sereiapromo,Bronze,Thales Rimoli,Pedro Herrera
190396660,Content | LifeStyle,lea.fabullosa14,Bronze,Thales Rimoli,Pedro Herrera
98120725,Content | LifeStyle,moisesnairon,Bronze,Thales Rimoli,Nina Adler
222773587,Content | LifeStyle,mamaedicas,Bronze,Thales Rimoli,Pedro Herrera
291812584,Content | LifeStyle,Julio Cezar,Bronze,Thales Rimoli,Pedro Herrera
420553279,Content | LifeStyle,maryajcs,Bronze,Thales Rimoli,Pedro Herrera
222432233,Content | LifeStyle,54 025 731 ANA LAURA LOPES CAR,Bronze,Thales Rimoli,Nina Adler
214393868,Content | LifeStyle,nufarias,Silver,Thales Rimoli,Leonardo Santos
105889403,Content | LifeStyle,yasmin,Bronze,Thales Rimoli,Nina Adler
1444756345,Content | LifeStyle,flapromo,Bronze,Thales Rimoli,Pedro Herrera
1047116544,Content | LifeStyle,natura,Bronze,Thales Rimoli,Pedro Herrera
229837054,Creator,shelovers,Creator,Caroline Marion Poveslo,
2577473496,Content | LifeStyle,pm20250722131714,Bronze,Thales Rimoli,Nina Adler
796286749,Content | LifeStyle,savewhey,Bronze,Thales Rimoli,Pedro Herrera
1486080662,Creator,leticiaapego,Creator,Caroline Marion Poveslo,
151927388,Content | LifeStyle,gameboxtabuleiro,Bronze,Thales Rimoli,Nina Adler
2342750641,Content | LifeStyle,variaspromos,Bronze,Thales Rimoli,Pedro Herrera
140193330,Content | LifeStyle,bibika-melissa13,Bronze,Thales Rimoli,Pedro Herrera
204594637,Content | LifeStyle,fehsette,Bronze,Thales Rimoli,Pedro Herrera
186353943,Content | LifeStyle,jessicabarbosa925,Bronze,Thales Rimoli,Nina Adler
3573775,Content | LifeStyle,reallregy,Bronze,Thales Rimoli,Pedro Herrera
237714394,Content | LifeStyle,achadinhoscariocas,Bronze,Thales Rimoli,Pedro Herrera
1162146115,Content | LifeStyle,le_balbi,Bronze,Thales Rimoli,Pedro Herrera
771699768,Content | LifeStyle,promoscatei,Silver,Thales Rimoli,Leonardo Santos
84848607,Content | C&I + F&H,achadosdakei,Bronze,Thales Rimoli,Pedro Herrera
2191021575,Content | C&I + F&H,dozeroaolar_,Bronze,Thales Rimoli,Pedro Herrera
206813338,Content | C&I + F&H,joycebbraga,Bronze,Thales Rimoli,Pedro Herrera
1045329161,Content | C&I + F&H,promodafeh,Bronze,Thales Rimoli,Pedro Herrera
529542790,Creator,Thaune Vasconcellos,Creator,Caroline Marion Poveslo,
227069148,Content | Cross,Joao Victor,Silver,Thales Rimoli,Carli Vasconcelos
1798042044,Content | C&I + F&H,leticiabraga,Bronze,Thales Rimoli,Pedro Herrera
2057503925,Content | C&I + F&H,ofertasdacasamoderna,Silver,Thales Rimoli,Carli Vasconcelos
181507452,Content | C&I + F&H,bizuparacasa,Bronze,Thales Rimoli,Pedro Herrera
1212259006,Content | C&I + F&H,enxovaldecasanovaa,Bronze,Thales Rimoli,Pedro Herrera
1080474231,Content | C&I + F&H,cu20241019112249,Gold,Lucas Vesterman,Rodrigo Nogi
15479744,Content | Cross,tedouumdesconto,Silver,Thales Rimoli,Carli Vasconcelos
2530242411,Content | C&I + F&H,aa20250703094505,Bronze,Thales Rimoli,Pedro Herrera
1463221781,Content | C&I + F&H,alvesjoel20230829033405,Silver,Thales Rimoli,Carli Vasconcelos
1334764746,Content | Cross,eieutil,Bronze,Thales Rimoli,Pedro Herrera
1381379875,Content | C&I + F&H,home-deofertas,Bronze,Thales Rimoli,Pedro Herrera
1782346872,Content | C&I + F&H,queridoachado,Bronze,Thales Rimoli,Pedro Herrera
277875863,Content | C&I + F&H,boal9312648,Bronze,Thales Rimoli,Pedro Herrera
1284825937,Content | C&I + F&H,custobeneficio,Bronze,Thales Rimoli,Pedro Herrera
659377853,Content | Cross,achadinhosdaflavia,Bronze,Thales Rimoli,Pedro Herrera
184149549,Content | Cross,madrugaodasofertas,Bronze,Thales Rimoli,Pedro Herrera
831284297,Content | C&I + F&H,casanovasv,Bronze,Thales Rimoli,Pedro Herrera
105244951,Content | C&I + F&H,piresmarcelo,Bronze,Thales Rimoli,Pedro Herrera
1457548566,Content | C&I + F&H,rodrigoferrari,Bronze,Thales Rimoli,Pedro Herrera
185995823,Content | C&I + F&H,paulinhaboque,Bronze,Thales Rimoli,Pedro Herrera
160680996,Content | TE & HE,leandrolacerdasantos,Bronze,Thales Rimoli,Pedro Herrera
140924150,Content | C&I + F&H,maximodenis06,Silver,Thales Rimoli,Priscila Marques
493772551,Content | Cross,cristiano,Bronze,Thales Rimoli,Pedro Herrera
1433928862,Content | C&I + F&H,opiniaosincera,Bronze,Thales Rimoli,Pedro Herrera
5399188,Content | Other,castrol5745,Silver,Thales Rimoli,Priscila Marques
619686179,Content | C&I + F&H,MNW Educacao e Tecnologia LTDA MNW Educacao e Tecnologia LTDA,Silver,Thales Rimoli,Carli Vasconcelos
2689238731,Content | Other,rodrigo,Silver,Thales Rimoli,Carli Vasconcelos
2128299586,Content | LifeStyle,esser,Silver,Thales Rimoli,Carli Vasconcelos
203854160,Content | LifeStyle,sc_servicos,Bronze,Thales Rimoli,Pedro Herrera
127160608,Content | C&I + F&H,lucasviper,Bronze,Thales Rimoli,Pedro Herrera
207302282,Content | Cross,promos4m,Diamond,Lucas Vesterman,Alexandre Garcia
555414187,Content | Cross,Xetdaspromocoes,Diamond,Lucas Vesterman,Rodrigo Nogi
1445776663,Content | Cross,JCAPUBLICIDADE,Diamond,Lucas Vesterman,Rodrigo Nogi
1454842874,Content | Cross,promocaozinha,Diamond,Lucas Vesterman,Alexandre Garcia
2490611911,Content | Cross,promozonevip,Diamond,Lucas Vesterman,Rodrigo Nogi
1477497679,Content | Cross,minutoreview,Diamond,Lucas Vesterman,Alexandre Garcia
488851324,Content | Cross,promosdodia,Diamond,Lucas Vesterman,Rodrigo Nogi
1286635153,Content | Cross,economizei,Diamond,Lucas Vesterman,Rodrigo Nogi
1236298302,Content | TE & HE,jersu,Gold,Lucas Vesterman,Rodrigo Nogi
1211756872,Content | TE & HE,lipe,Gold,Lucas Vesterman,Rodrigo Nogi
1464475202,Content | TE & HE,joaopsx,Diamond,Lucas Vesterman,Alexandre Garcia
1317961778,Content | TE & HE,thautec,Diamond,Lucas Vesterman,Alexandre Garcia
1245410086,Content | TE & HE,tukemperial,Gold,Lucas Vesterman,Rodrigo Nogi
338747893,Creator,denisson,Creator,Caroline Marion Poveslo,N/A
