aff_if,class_atual,tipo_link,link,id,name
1230973601,Silver,Grupo,https://chat.whatsapp.com/KgyhXgv4Onl8UhO7vSWye7,120363344784805249@g.us,OFERTAS Max Dicas #2
1230973601,Silver,Grupo,https://chat.whatsapp.com/LFidRAOEVfZJoZgPWmSdWs,120363343039240546@g.us,OFERTAS Max Dicas #4
1231082308,Silver,Canal,https://www.whatsapp.com/channel/0029VaBFWAo5a245bVrBvJ0m,120363186866695676@newsletter,Oficina da Net | Ofertas celulares 📱
1231576803,Gold,Grupo,https://chat.whatsapp.com/JWySm0bg2QjDJwYKymBRAr,120363047091423005@g.us,Inova Leo Ofertas Geral 1
1249172900,Gold,Grupo,https://chat.whatsapp.com/Dq1JEvVMkAmJywEcvLbjB8,LINK QUEBRADO,LINK QUEBRADO
1251879558,Silver,Grupo,https://chat.whatsapp.com/Cqcrs11780OEgAmzrlk047,554188153337-1585606559@g.us,💻Qual NOTEBOOK comprar?65
1258550467,Gold,Grupo,https://chat.whatsapp.com/HDvgI3GoLHn9nyooZ3G06P,120363303289165679@g.us,🏁@promodehomem 11 - Promoções e Cupons
1273009574,Silver,Grupo,https://chat.whatsapp.com/HYjMyYYJyeC8E7rMniNcvs,120363405485257923@g.us,#15 Descontos Enxoval de bebê
1288325538,Bronze,Grupo,https://chat.whatsapp.com/Eib85HSLiQFIKJEM5jruy1,120363422741733226@g.us,Ofertas do CanalJMS 📱
1291850544,Silver,Grupo,https://chat.whatsapp.com/FkIJxLP1gYg5QXcyF2fcwz,5524993196869-1625776655@g.us,Promoções da Hora 02
1291850544,Silver,Grupo,https://chat.whatsapp.com/J2BU0bBiAuk8LB5Mu7ddIS,5524993343876-1632154723@g.us,Promoções da Hora 01
1291850544,Silver,Grupo,https://chat.whatsapp.com/JU33e6DtMfp5RKwIsiV4wi,120363377540704671@g.us,Achados & Barato #103
1291850544,Silver,Grupo,https://chat.whatsapp.com/KgUQNhuiAyf6yFPagNhRyf,120363393101040039@g.us,Achados & Barato #101
1291850544,Silver,Grupo,https://chat.whatsapp.com/L2EgpXK59KTDTyK2o1MFRY,120363377378315346@g.us,Achados e Barato #102
1293477138,Bronze,Canal,https://www.whatsapp.com/channel/0029VaF9WZHC1Fu2jvMI9I1N,120363183291006541@newsletter,Lado Tech | Ofertas e Cupons
1297399555,Bronze,Canal,https://www.whatsapp.com/channel/0029Vakbd7m3rZZiNBpvhU0y,120363336938829091@newsletter,Shark das Promoções
1299080285,Gold,Grupo,https://chat.whatsapp.com/EAzD8X1Ez6Y7yJdfPyCXu2,553499359585-1627905810@g.us,#113 🛍 ACHADINHOS 🛍💗✨😱
1316590351,Bronze,Grupo,https://chat.whatsapp.com/JCpyiIT3I1X2iswfm9ZFyb,120363422618154584@g.us,Be!Tech Ofertas #9
1334764746,Silver,Grupo,https://chat.whatsapp.com/EuscaPvDB4t2rTAC1gSG05,120363029872619497@g.us,Ei é Útil! 🛒 OFERTAS E CUPONS
1340298923,Bronze,Grupo,https://chat.whatsapp.com/FVxKp109hOCB4pRDUSFy3p,120363420522692287@g.us,As Ofertas Maternas #36
1342859483,Gold,Grupo,https://chat.whatsapp.com/CgN6YWm8tUT0OaMzhgt0sd,120363040456726995@g.us,Melhores Ofertas VRL00072
1342941619,Silver,Grupo,https://chat.whatsapp.com/KIZ5vhQNWeg3dVsVBngmng,120363424701087362@g.us,TechPromos #29
1343085375,Silver,Grupo,https://chat.whatsapp.com/Knoiv0pa9PpIGsAbT24Spd,120363313553634354@g.us,#10 Felp Recomenda - Ofertas
1359646788,Bronze,Grupo,https://chat.whatsapp.com/G0W3ZnnNIwjBHq78vXVQyc,120363046369118050@g.us,🇧🇷MarcusTech-(FECHADO) 6🇨🇳
1365511504,Silver,Grupo,https://chat.whatsapp.com/KwIJ8LVggCD7DdHGqNrfuB,120363405452328711@g.us,#8🔥 GEEK PROMO - Cupons & Promoções
1365706499,Gold,Grupo,https://chat.whatsapp.com/B5QtjdUc0OLALZJbLvTrHf,120363421764258516@g.us,7 - CUPONS DE DESCONTO DO PEPE
1365706499,Gold,Grupo,https://chat.whatsapp.com/F9jd4FBhjQ0CYCk11XvIyg,120363423706056388@g.us,10 - PEPERAIO OFERTAS GERAIS
1365706499,Gold,Grupo,https://chat.whatsapp.com/FN7XonsqHj7FiZOkahV3rQ,120363422779584122@g.us,21 - PEPERAIO HARDWARE OFERTAS
1365722169,Silver,Grupo,https://chat.whatsapp.com/HQeUBXDWp8lCm0Mv6nYYlB,120363399771282091@g.us,PACHECO GAMES - 2
1365722169,Silver,Grupo,https://chat.whatsapp.com/LaBBPcUpSrS0Vz9aXprrYR,120363338218139361@g.us,PACHECO OFERTAS - 2 🛒
1365959356,Silver,Canal,https://whatsapp.com/channel/0029Va7AuWY90x33kNMOMV13,120363186605603037@newsletter,Ofertas Adrenaline
1366779655,Gold,Grupo,https://chat.whatsapp.com/EYLJXJyu2xw0qo0q3RsPro,120363322824281630@g.us,MundoReview | Ofertas ✅
1369622787,Silver,Grupo,https://chat.whatsapp.com/IDhYoLEzlw1Bs9NocQQB4u,120363315890635206@g.us,UduLuiz VII - Cupons e ofertas: Shopee | Shein | Aliexpress | Mercado Livre 
1375138586,Gold,Canal,https://www.whatsapp.com/channel/0029VaDc0VKATRSg2k5sOb0u,120363176619658717@newsletter,ECONOMIZANDO COM JP
1377978276,Bronze,Grupo,https://chat.whatsapp.com/Ex7NencxH6MH4ubgAZCjw6,120363044875013973@g.us,VIP 🌟Promoções SUPERDICAS
1377978276,Bronze,Grupo,https://chat.whatsapp.com/KlBT8QwbNBJ3MFDivxkued,120363366966358207@g.us,🎟️ SÓ CUPONS - SuperDicas✨
1377978276,Bronze,Grupo,https://chat.whatsapp.com/Ks3048s1gRjGzqfnbOmRKs,5511932062847-1609764830@g.us,Cupons e Ofertas #SuperDicas 🎟️🛒 #111
1383038146,Silver,Grupo,https://chat.whatsapp.com/J9ozsjtI50PA2xOOV8aySm,120363048028905720@g.us,Um Tico de Tudo - Promos 
1387667693,Gold,Canal,https://www.whatsapp.com/channel/0029Va9PbS9Id7nVKzupxn15,120363161567022534@newsletter,Desconto em Games
1389194151,Silver,Grupo,https://chat.whatsapp.com/JopUAdXCDZ25IVmTFsLDE2,120363044132892884@g.us,IURI INDICA - OFERTAS #46
1389303807,Bronze,Grupo,https://chat.whatsapp.com/Dwb8e9Af6ZU3kuWaRP5SrT,120363137546599792@g.us,🔥Promos do Hades🔥 [1]
1390984189,Bronze,Grupo,https://chat.whatsapp.com/KIrm8j8G0MwJxgkPMsEFrI,120363420594692909@g.us,RECEBIDINHO #11 ✨
1391252882,Silver,Grupo,https://chat.whatsapp.com/BD4bzOL3fKwHHZPtwBr0b9,120363199682139249@g.us,#2 TemdeTudoTchelo - Promoções
1391252882,Silver,Grupo,https://chat.whatsapp.com/DQvjFEtld3yGw8xeBSQ7IL,120363298476848488@g.us,#3 TemdeTudoTchelo - Promoções
1391252882,Silver,Grupo,https://chat.whatsapp.com/Fm97hzmCp0C5Om4GoZHQ30,120363026730604162@g.us,#1 TemdeTudoTchelo - Promoções
1391252882,Silver,Grupo,https://chat.whatsapp.com/IsTvEdj14uIASfLjSNALr1,120363373592867791@g.us,#4 TemdeTudoTchelo - Promoções 
1408672391,Bronze,Grupo,https://chat.whatsapp.com/BzX8VkIz06fAupJVKHE0sh,5521970367736-1617312082@g.us,🌸BEAUTY PROMO 🌸
1408672391,Bronze,Grupo,https://chat.whatsapp.com/ClhubpIiwF3HNxYtixOJoC,120363042611114825@g.us,🌸 BEAUTY PROMO 60 🌸
1408672391,Bronze,Grupo,https://chat.whatsapp.com/DodYtCsdOcuB7dNxiOM2qe,5521970367736-1625521680@g.us,🌸BEAUTY PROMO 3🌸
1408672391,Bronze,Grupo,https://chat.whatsapp.com/F5TzUD1drm3CTKz0eMQRKd,120363023357532649@g.us,🌸 BEAUTY PROMO 23 🌸
1408672391,Bronze,Grupo,https://chat.whatsapp.com/J3E5NfSGd6HGiQitoDbu2K,120363045799194214@g.us,🛍 BEAUTY PROMO 102 🛍
1408672391,Bronze,Grupo,https://chat.whatsapp.com/KSKm98kDrBD5IcrqVVhcu5,120363043702544279@g.us,🛍 BEAUTY PROMO 86 🛍
1408672391,Bronze,Grupo,https://chat.whatsapp.com/LCYQg4nWBGBGMOZrKmS2hC,120363044865431288@g.us,🛍 BEAUTY PROMO  73 🛍
1416008866,Silver,Grupo,https://chat.whatsapp.com/LVE5Ru6djpDKhE3Joze0V0,120363423627585388@g.us,Consumer Games #08
1422595957,Silver,Grupo,https://chat.whatsapp.com/BWfCMIyieZW0gpi40GlIM5,557592438834-1593356724@g.us,Boletando Ofertas 5
1422595957,Silver,Grupo,https://chat.whatsapp.com/E1FpBy97wgtBVodO7gb6CI,557592438834-1617792741@g.us,Boletando Ofertas 4
1422595957,Silver,Grupo,https://chat.whatsapp.com/G0EE7LCAXss575JPswdtaI,557592438834-1592492923@g.us,Boletando Ofertas 7
1422595957,Silver,Grupo,https://chat.whatsapp.com/LFxnhypmd5BDGFgneCPrkE,557592438834-1604916407@g.us,Boletando Ofertas 6
1422846329,Gold,Grupo,https://chat.whatsapp.com/H3s7oBIcYPp7SfbKDQR2aF,120363232121681908@g.us,NintendoBarato.com.br #3
1423860627,Bronze,Grupo,https://chat.whatsapp.com/GQBBwp7UV93AmBF4sLqMak,120363285166592572@g.us,PROMOS TE QUERO #14
1426415184,Bronze,Grupo,https://chat.whatsapp.com/CUROIOmNciOIfMXGcE6WiV,120363420600897236@g.us,AO VIVO PROMOÇÕES #1
1426415184,Bronze,Grupo,https://chat.whatsapp.com/EmaYmnfSlGfJKtUQ6OTlvC,120363424250451939@g.us,AO VIVO PROMOÇÕES #4
1426415184,Bronze,Grupo,https://chat.whatsapp.com/HniBrVoF9gR3KFTPJULBPu,120363420436858920@g.us,AO VIVO PROMOÇÕES #2
1426415184,Bronze,Grupo,https://chat.whatsapp.com/Iz8EWeEBApvLnTdnnkgZ3o,120363423118781792@g.us,AO VIVO PROMOÇÕES #5
1426415184,Bronze,Grupo,https://chat.whatsapp.com/KxRixJbLypBErsmryK7TWK,120363421903904387@g.us,AO VIVO PROMOÇÕES #3
1426420422,Bronze,Grupo,https://chat.whatsapp.com/BB1mrpzPqTXAVpmQRDrfKz,120363026957550925@g.us,Ela Compra  05 🛒✨
1426514854,Silver,Grupo,https://chat.whatsapp.com/Cg051VJz3YG5EvTcb28m7Q,120363041162112130@g.us,RSSV Ofertas Seguras #12
1426600144,Silver,Canal,https://www.whatsapp.com/channel/0029Va8GkBr5fM5iaPVX0c28,120363192315504921@newsletter,Pedro Indica - Ofertas 
1426808500,Gold,Grupo,https://chat.whatsapp.com/BqxOehq0Zyq7Uex2mcVddl,120363421449464286@g.us,#13 PROMOÇÕES IMPERDÍVEIS
1427265851,Bronze,Grupo,https://chat.whatsapp.com/DLWCVtnreBe0eQfBh9ByCI,120363197156151203@g.us,C - AMIGAS DAS PROMOS 🛍️🏷️🛒
1427325193,Gold,Grupo,https://chat.whatsapp.com/LoaUnRZiUaZL4IThycte9e,120363028184351427@g.us,táBaratasso ✅ 032
1427776750,Silver,Grupo,https://chat.whatsapp.com/JwstmPW0omb8cd04ug87k7,120363405770182271@g.us,Léo Moreira - Ofertas #2
1428348382,Silver,Grupo,https://chat.whatsapp.com/EasI67796IOJacO78C2oJu,120363422571579860@g.us,NOVO GRUPO CUPONS ML
1428402957,Silver,Grupo,https://chat.whatsapp.com/Lg9XfDrnxqUG3DSIBvPfl6,120363404934008422@g.us,#121🛍💰Achadinhosdepromo💛
1429209372,Bronze,Grupo,https://chat.whatsapp.com/FsFLmi0QLm07vTLUVBrX2r,120363404203206194@g.us,OLIVER OFERTAS (Perfumes) 08
1432792519,Bronze,Grupo,https://chat.whatsapp.com/IT4pra5wk4z6ftS4tULbzk,120363026038066182@g.us,@dosedepromo 5
1433463620,Bronze,Grupo,https://chat.whatsapp.com/BichIxxDO85JEFyq1aXzS0,5521972772125-1612966215@g.us,GIRLSBUGS SEM CHAT 1️⃣2️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/C2KhZKrz9Xv2P6RpmUFwaD,5521997486010-1577811783@g.us,GIRLSBUGS
1433463620,Bronze,Grupo,https://chat.whatsapp.com/CCP6HBXz1EgASmOonzbHhK,120363027610557147@g.us,GIRLSBUGS SEM CHAT 3️⃣0️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/CNoRoQr60Q8Eq8JFgPGmEy,5521972395235-1632278609@g.us,GIRLSBUGS SEM CHAT 2️⃣0️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/Co2DbXhXh12LBdhz1WDSzU,120363039018862108@g.us,GIRLSBUGS SEM CHAT 2️⃣4️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/Cw4BkVzBZQIF5Wuson71Nr,5521997486010-1594215060@g.us,GIRLSBUGS SEM CHAT 5️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/D6kcUQWAKoc91HOHOOoDYX,5521972772125-1615511017@g.us,GIRLSBUGS SEM CHAT 1️⃣4️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/E7FO4crnWUFEhUEXjjce1X,5521972772125-1610741435@g.us,GIRLSBUGS SEM CHAT 1️⃣0️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/EBNIKkZOgiK6yxCPB8GKBv,5521997486010-1593319168@g.us,GIRLSBUGS SEM CHAT 6️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/EHjvsh4V6se6FC27BmlEZH,5521972772125-1611977339@g.us,GIRLSBUGS SEM CHAT 1️⃣1️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/EpNyXH0jNgr3qQWVySNe0r,5521997486010-1593417046@g.us,GIRLSBUGS SEM CHAT 4️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/GIpEkX7kO6wI3KbLS0Ql54,5521972772125-1598839577@g.us,GIRLSBUGS SEM CHAT 2️⃣9️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/GipKk1AKH5x4a6qbJSvkDe,5521972772125-1607771415@g.us,GIRLSBUGS SEM CHAT 9️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/GKoAxWFiSk3CirrJTllP1x,5521997486010-1593407874@g.us,GIRLSBUGS SEM CHAT 3️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/GpWwnLrYP4t2k3ZuaBIiUQ,5521972395235-1634307662@g.us,GIRLSBUGS SEM CHAT 2️⃣1️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/GzLzhqlYl83329hBNrwK1X,120363045694888981@g.us,GIRLSBUGS SEM CHAT 2️⃣8️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/HCxlSjdlBiM0bvSLMdJezE,120363023424947387@g.us,GIRLSBUGS SEM CHAT 2️⃣5️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/HQ68rHq9nGdHgNj4ZmEv0w,5521972395235-1630602733@g.us,GIRLSBUGS SEM CHAT 1⃣9️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/HUI5vxoQf3c8yr8K8tPtXj,120363038177778828@g.us,GIRLSBUGS SEM CHAT 2️⃣3️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/HyhKaaCoQGXIx7uZBdRpDs,5521972772125-1617765453@g.us,GIRLSBUGS SEM CHAT 1️⃣5️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/IzvW2HU5IfhFAjNKtNoF4O,120363024128698515@g.us,GIRLSBUGS SEM CHAT 2️⃣7️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/JBuev99OBhdG7UyJN9EMLU,5521972772125-1600384731@g.us,GIRLSBUGS SEM CHAT 7️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/JUcbUtA9MGiI8TtXWUrCsH,5521997486010-1565832146@g.us,GIRLSBUGS SEM CHAT 1⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/JxTGhUPIXic7w22uubQ1Kf,5521972772125-1623933368@g.us,GIRLSBUGS SEM CHAT 1️⃣7️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/Kda7wlfxzOj08vWSm42jip,120363045837421025@g.us,GIRLSBUGS SEM CHAT 2️⃣6️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/KiP7dbWExV8CZWu4yXYl5K,5521972772125-1619119648@g.us,GIRLSBUGS SEM CHAT 1️⃣6️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/L1WOfiEgA2J8j8eTEoQBOh,5521972772125-1607228350@g.us,GIRLSBUGS SEM CHAT 8️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/LDkxAP7nGjyG47ZyHBItYj,5521972772125-1628035599@g.us,GIRLSBUGS SEM CHAT 1️⃣8️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/LEb7mC1gONY8WrtD2vNDQG,5521972772125-1614235770@g.us,GIRLSBUGS SEM CHAT 1️⃣3️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/Lf7WdndO9UB7hAApuuPEcm,120363019523702093@g.us,GIRLSBUGS SEM CHAT 2️⃣2️⃣
1433463620,Bronze,Grupo,https://chat.whatsapp.com/LWb7PpcFD04Fiy7yHDgpNN,5521972772125-1597425324@g.us,GIRLSBUGS SEM CHAT 2️⃣
1433483327,Silver,Grupo,https://chat.whatsapp.com/BENOwCW6xby8ngeXDJfzeO,120363423108890268@g.us,PROMOS DE NAT 20 ✨
1435262807,Silver,Grupo,https://chat.whatsapp.com/Bn8uKHC5TDvFfOpZxkYSLK,120363403583217574@g.us,Tudo na Promo | 4
1435262807,Silver,Grupo,https://chat.whatsapp.com/BYQ69Q3Pq2LD0WBruhghQS,120363422459412678@g.us,Tudo na Promo | 6
1435262807,Silver,Grupo,https://chat.whatsapp.com/H4hXO4qX2NBFIL4CMgYUKK,120363419937788002@g.us,Tudo na Promo | 3
1435262807,Silver,Grupo,https://chat.whatsapp.com/JTZFCxhrlEYLRsYUl2JrV8,120363401556406008@g.us,Tudo na Promo | 5
1435262807,Silver,Grupo,https://chat.whatsapp.com/KT9f7eqjxPr5LXL9b8psIR,120363419664307282@g.us,Tudo na Promo | 2
1435262807,Silver,Grupo,https://chat.whatsapp.com/L3jwoHN9uOH1aQJ6Rvk8Ud,120363419257589039@g.us,Tudo na Promo | 1
1435379477,Bronze,Grupo,https://chat.whatsapp.com/JQSL0XFL7VRJ9geng5nyct,120363404295850704@g.us,Promos Tech Grupo #2 🔥✅
1436446356,Bronze,Grupo,https://chat.whatsapp.com/H6Ifwzn9NNA7GYBGdgD1lt,120363403112910209@g.us,Ofertas do Albergoni #014
1436537652,Silver,Grupo,https://chat.whatsapp.com/Izpv12v0sOXAzwxZAHVzG0,120363422481727465@g.us,011 Clube Baby 60
1437132261,Bronze,Grupo,https://chat.whatsapp.com/CAdygRaiBqZ4KejvDQQBFo,120363294359943284@g.us,ROTINA DE PROMOS 8
1437278515,Bronze,Grupo,https://chat.whatsapp.com/EfHt0qD9wzr1JoRGBJaHH8,120363358719998075@g.us,⚜️ Caixa Alta Promobugs 💶
1438016577,Silver,Grupo,https://chat.whatsapp.com/CNaOVLgVuIdE8bBmtjc8a1,120363022647734838@g.us,Promoções da Hora Fit & Gym
1438016577,Silver,Grupo,https://chat.whatsapp.com/HXvNEyBaZdu4Ew0bwBD1jk,120363021748559814@g.us,Promoções da Hora 03
1439548649,Silver,Grupo,https://chat.whatsapp.com/J2sN803vT9cCnfPNtWYmhM,5516991076656-1507597082@g.us,🎀PROMOLOJAS🎀
1439663675,Gold,Grupo,https://chat.whatsapp.com/LK7bUtYZYmWCkWhgVlYVR0,120363165408095252@g.us,A PROMO IMPERDÍVEL  #13
1441090684,Silver,Grupo,https://chat.whatsapp.com/H0IGnLJEV0Y48foFPwMpTx,120363029467608397@g.us,XAVIER TECH PROMOÇÕES
1441090684,Silver,Grupo,https://chat.whatsapp.com/IJQIjeZP4sJKDNHbFgV8zu,120363048551473364@g.us,XAVIER TECH - PROMOÇÕES
1441090684,Silver,Canal,https://whatsapp.com/channel/0029VaLa5nXEQIagEO53jy2M,120363224211684899@newsletter,XAVIER TECH - PROMOÇÕES
1441090684,Silver,Canal,https://www.whatsapp.com/channel/0029VaLa5nXEQIagEO53jy2M,120363224211684899@newsletter,XAVIER TECH - PROMOÇÕES
1442794904,Silver,Grupo,https://chat.whatsapp.com/Bn339Zb9Tm1IqHecAnYIFs,120363417382030212@g.us,Doguinho Promoções 🐶 #6
1444457359,Bronze,Grupo,https://chat.whatsapp.com/KM9LMqZxICe7zxinx37BUu,5521976234600-1593482687@g.us,Achados da Nessa ✨
1444756345,Bronze,Canal,https://www.whatsapp.com/channel/0029VaYjTxX2v1J1qgMkml3H,120363288868236180@newsletter,Beleza de Ofertas 🛒
1447302999,Bronze,Grupo,https://chat.whatsapp.com/E4tOPjoCNog6N9WkVoI2Ov,120363178679251167@g.us,Promo Do Casal
1447302999,Bronze,Canal,https://whatsapp.com/channel/0029VaPgpJ2C1Fu2ofsCSu0f,120363242658051905@newsletter,Promo Do Casal - Cupons | Ofertas E Achadinhos
1447393059,Silver,Grupo,https://chat.whatsapp.com/BgG8vfFpH374vIsjAtPDsc,120363048156000295@g.us,A Rainha das Promoções 53
1450808630,Gold,Canal,https://whatsapp.com/channel/0029Vb6utoYFXUuZXnzl5619,120363403279379750@newsletter,Lobão das Promoções 
1451916544,Gold,Canal,https://whatsapp.com/channel/0029Vb7cwBYLNSa8BkcOAE10,120363407062944230@newsletter,🔥 TO SEM KIT - Promoções 🙌
1452193631,Bronze,Grupo,https://chat.whatsapp.com/FdWvHZ76Wqo0mxI3onSoAq,120363161417643763@g.us,#80 PromoçõesDoFazolli🛍️
1453179131,Silver,Grupo,https://chat.whatsapp.com/Ajf4V1uBSB24N33Odocm9t,553193123632-1509042345@g.us,(30)Top Descontos Oficial
1453179131,Silver,Grupo,https://chat.whatsapp.com/DJFE9zX0nZUE5jYo81037k,120363089841465876@g.us,(33)Top Descontos Oficial
1453179131,Silver,Grupo,https://chat.whatsapp.com/IXDPw6OgqN9KscX2V1d5M6,120363399402010098@g.us,1 - Smartphone e Eletrônicos 📱💻 Top Descontos Oficial
1453452471,Gold,Canal,https://whatsapp.com/channel/0029Va9QFJGICVfkJA730514,120363179054749603@newsletter,Ofertas Nintendo BR🇧🇷
1455887437,Silver,Grupo,https://chat.whatsapp.com/BwDmXgnK9vIBGFz4608WDQ,120363359453811248@g.us,Aqui Tem Pechincha - Mercado e Utilidades do dia a dia!  🛒
1455887437,Silver,Grupo,https://chat.whatsapp.com/ByUIV1T6GLHLNpaC96KCvV,120363361062215047@g.us,Aqui Tem Pechincha - Moda | Beleza | Saúde | Esporte/Lazer e Suplementos  👨🏻‍⚕💊🛍💪🏼🛒
1455887437,Silver,Grupo,https://chat.whatsapp.com/DCkUBoPo6rzHqYxJ2Vot2D,120363336656141634@g.us,Aqui Tem Pechincha - Eletrodomésticos | Eletroportáteis e Climatização 🏠
1455887437,Silver,Grupo,https://chat.whatsapp.com/GNbn9FVEOJnFb6NjxXmGov,120363335898690347@g.us,Aqui Tem Pechincha - Smartphones | Eletrônicos e Informática 📱💻
1457441247,Silver,Grupo,https://chat.whatsapp.com/GL97e4X83ZI9qoD6IzBkbL,556799698465-1599455460@g.us,PROMOÇÕES & DESCONTOS 68
1460641122,Bronze,Grupo,https://chat.whatsapp.com/F5XACSVOt1wF82pPbzawZZ,120363404787346640@g.us,Grupo de Ofertas #8 Saúde em Forma💙💵✅
1460641122,Bronze,Grupo,https://chat.whatsapp.com/IlQDAFEAUzwIY8UXwFax5G,120363404328117284@g.us,Grupo de Ofertas Gerais - SEF 💙💵🛒
1461003474,Bronze,Grupo,https://chat.whatsapp.com/IcMUpxRbcpRGI6JeDbu9ei,553171651667-1622001532@g.us,PROMOLOUCAS 🛍✨(3)
1461645780,Bronze,Grupo,https://chat.whatsapp.com/GeCRMWSBq3qH7Wy8KvVoJv,LINK QUEBRADO,LINK QUEBRADO
1463706675,Silver,Canal,https://www.whatsapp.com/channel/0029Va9NjO52P59bAfHEi841,120363185170986955@newsletter,EconoMister Ofertas
1468622524,Bronze,Canal,https://whatsapp.com/channel/0029VadKQgJJJhzbtgmJcr24,120363275286098532@newsletter,SacaAi - Promoções de Notebook
1468622524,Bronze,Canal,https://www.whatsapp.com/channel/0029Vaf7CQaGE56d9SsGYO0O,120363298524244640@newsletter,SacaAi - Promoções em geral
1477441758,Silver,Canal,https://www.whatsapp.com/channel/0029Va5wZX15vKA1epDgf31a,120363164926365120@newsletter,Meu Game Com Desconto - MeuPlayStation
1478707361,Silver,Grupo,https://chat.whatsapp.com/D99LcAyBJXm9QM5NG3MoRH,120363398303291518@g.us,🛍️ Senhora Promo #05
1478707361,Silver,Grupo,https://chat.whatsapp.com/FOOuZCgchylHcJ6IU5h8ro,120363402066669161@g.us,🛍️ Senhora Promo #06
1478707361,Silver,Grupo,https://chat.whatsapp.com/GANhutgr55J95N65Xb6Lk3,120363417479677927@g.us,🛍️ SENHORA PROMO #03
1478707361,Silver,Grupo,https://chat.whatsapp.com/GMmyU8Vwqv7LwiaQBQRuT0,120363273288441048@g.us,🛍️Senhora Promo #01
1478707361,Silver,Grupo,https://chat.whatsapp.com/J5rQKazk5z51qKkDEnkM2g,120363402358316937@g.us,SENHORA PROMO #04
1478707361,Silver,Grupo,https://chat.whatsapp.com/LuOFlKQHFlf60RJTQ5Zpnz,120363418860594697@g.us,🛍️ SENHORA PROMO #02
1480696279,Gold,Grupo,https://chat.whatsapp.com/LAb96zGT1goK1cZPeFgJHT,120363405365726556@g.us,MAO DE VACA 83
1485217446,Silver,Grupo,https://chat.whatsapp.com/8cao38VPYLDBKLMqOPjoA0,5521972675859-1533073494@g.us,PromoON 00
1485911737,Bronze,Canal,https://www.whatsapp.com/channel/0029Va9vpA9HltY7wNYAAT26,120363163026565094@newsletter,🔥 Promoções do Tec | Só Quem Entra Vê
1486080662,Bronze,Grupo,https://chat.whatsapp.com/HVlxykyHau8CCctAnAtQ60,120363421841081511@g.us,PROMO LADIES 2
1488032118,Bronze,Grupo,https://chat.whatsapp.com/CFK3r2wtHe16NEIhawekTy,554195226076-1620404901@g.us,🍏PromoAleatoria Só Apple
1488032118,Bronze,Grupo,https://chat.whatsapp.com/D9ZYhFebn0K1bt6LWIDoX2,120363049634772098@g.us,🛒 Promocoes Aleatorias 🛒
1488032118,Bronze,Grupo,https://chat.whatsapp.com/I380Z0C5F9mCjHBHb41Kfg,120363364461030879@g.us,PromosAleatorias Shopee
1488032118,Bronze,Grupo,https://chat.whatsapp.com/Kdqza4b1zAxIAXcHZ9IXkV,120363405045477669@g.us,PromosAleatorias Beleza&Perfumaria
1488032118,Bronze,Canal,https://whatsapp.com/channel/0029VbBmSNWBlHpeTRp32H25,120363420419754181@newsletter,Promocoes Aleatorias
1493086612,Silver,Grupo,https://chat.whatsapp.com/L1vycHtOuM2JLwsdH6qgKX,5511975835333-1626119843@g.us,Promo e Afins 8 💜
1528968155,Bronze,Grupo,https://chat.whatsapp.com/Hs21HsUxxNKKksUem3SUzo,120363286189834327@g.us,ACHADOS DA MALU #23
1531640488,Silver,Grupo,https://chat.whatsapp.com/L8KIweGu5u7KTq2Yd1CP6O,120363422655386925@g.us,#21 Promobabykids
1536298884,Bronze,Grupo,https://chat.whatsapp.com/EwQ4rnLS4uo3zCHcTYPdLd,120363029599537345@g.us,DAZAMIGAPROMOS 2 ✨
1536298884,Bronze,Grupo,https://chat.whatsapp.com/GDL1fYB8cfRBo6irP6nGeY,120363321966640119@g.us,DAZAMIGAPROMOS 4 ✨
